glycan,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
GalNAc(a1-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/10220585/
GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29932253/
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalNAc(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-3)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-?)Man(a1-?)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/6741725/
GlcNAc(a1-4)GlcNAc(b1-4)Gal(b1-3)GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/1259419/
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu4Ac5Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8737247/
Neu4Ac5Ac(a2-3)Gal6Ac(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9090814/
Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu4Ac5Ac6Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9090814/
Neu4Ac5Ac9Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9090814/
Neu4Ac5Gc(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/2777745/
Neu4Ac5Gc(a2-3)Gal6Ac(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9090814/
Neu4Ac5Gc9Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9090814/
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-3)Gal(b1-3)GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/2331995/
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-3)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Ac(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Ac(a2-8)Neu5Ac(a2-3)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Ac(a2-3)Gal(b1-3)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/25924866/
Neu5Ac(a2-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/2331995/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/25924866/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29932253/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29932253/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8193552/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8193552/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8193552/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8193552/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/2331995/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8193552/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-3)Gal(b1-4)GlcNAc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Neu5Ac(a2-3)Gal1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Ac(a2-3)Gal6Ac(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8737247/
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu4Ac5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-6)Gal(b1-4)GlcNAc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-6)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29932253/
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)GlcNAc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-8)Neu5Ac(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Ac(a2-8)Neu5Ac(a2-3)[Gal(b1-4)GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Ac(a2-?)Gal(b1-3)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11112858/
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)[Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11112858/
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-?)]Man(a1-?)[Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-2)Man(a1-?)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11112858/
Neu5Ac(a2-?)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-?)Gal(b1-3)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-?)HexNAc(?1-?)HexNAc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac(a2-?)HexNAc(b1-?)GlcNAc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Ac6Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8737247/
Neu5Ac9Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8737247/
Neu5AcOAc(a2-?)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Gc(a2-3)Gal,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Gc(a2-3)Gal(b1-3)GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Gc(a2-3)Gal(b1-3)GalNAc(b1-4)[Neu5Gc(a2-3)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/7451409/
Neu5Gc(a2-3)Gal(b1-3)[Neu5Gc(a2-6)]GalNAc,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,
Neu5Gc(a2-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://glycostore.org/searchTaxon/EQUUS%20CABALLUS
Neu5Gc(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/9538232/
Neu5Gc(a2-3)Gal6Ac(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8737247/
Neu5Gc(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/7451409/
Neu5Gc(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Neu5Gc(a2-8)Neu5Gc(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/29932253/
Neu5Gc(a2-8)Neu5Gc(a2-3)[Gal(b1-3)GalNAc(b1-4)]Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/7451409/
Neu5Gc9Ac(a2-3)Gal(b1-4)Glc1Cer,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/8737247/
{Gal(a1-3)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Gal(b1-4)GlcNAc(b1-?)}Gal(b1-4)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{GlcNAc(b1-?)}Gal(b1-4)GlcNAc(b1-?)Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Neu5Ac(a2-3)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
{Neu5Ac(a2-6)}Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Equus_caballus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24635885/
Gal(b1-4)Glc-ol,Equus_ferus,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://onlinelibrary.wiley.com/doi/full/10.1002/zoo.21618
Fuc(a1-2)Gal(b1-4)Glc-ol,Equus_quagga,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Equus_quagga,Equus,Equidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://onlinelibrary.wiley.com/doi/full/10.1002/zoo.21618
Man(a1-2)[Man1P(a1-6)]Man(a1-2)[Man(a1-2)[Man(a1-6)]Man(a1-6)]Man(a1-3)[Man(a1-2)[Man1P(a1-6)]Man(a1-6)[Man(a1-2)Man(a1-3)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,Eremothecium_gossypii,Eremothecium,Saccharomycetaceae,Saccharomycetales,Saccharomycetes,Ascomycota,Fungi,Eukarya,https://pubmed.ncbi.nlm.nih.gov/24056010/
Fuc(a1-2)Gal(b1-4)Glc-ol,Erignathus_barbatus,Erignathus,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15142532/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Erignathus_barbatus,Erignathus,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15142532/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Erignathus_barbatus,Erignathus,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/15142532/
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)GlcNAc(b1-3)[Gal3S(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Erignathus_barbatus,Erignathus,Phocidae,Carnivora,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/19275874/
